baseMean	log2FoldChange	lfcSE	pvalue	padj
Nop16	2000.33770381491	-0.874079377791555	0.103235162827901	6.68610972304348e-18	4.31939831979694e-17
Mocos	72.34500468801	-0.873329275167674	0.572275263263914	0.026869607913467	0.0419377278228156
Cln5	1423.49394918263	-0.8722125864554	0.116816749320643	2.18786310351374e-14	1.16171150459492e-13
Aif1	63.9953002329149	-0.872042361919578	0.509533260398311	0.0189102046732792	0.030438754623432
1110001J03Rik	454.769746860935	-0.871450892196965	0.208918017473714	7.71836180616116e-06	2.01988185620598e-05
Tmem214	2247.65002407295	-0.871108914103416	0.104067676605877	1.53612665535253e-17	9.7426585479187e-17
Idh3a	4325.64338203272	-0.871005054493216	0.0717411253312891	1.73502712394484e-34	2.10163501864377e-33
Tm9sf4	2449.13269046579	-0.870855591635112	0.0947232898762272	1.02144890506431e-20	7.55121059778721e-20
1110008L16Rik	542.237606686331	-0.870722430363277	0.197897014808866	2.78318159826867e-06	7.6531798492092e-06
Dpagt1	1658.28028189976	-0.870589448234078	0.111723292760602	1.76047456755958e-15	1.01036803484428e-14
Atg9a	457.09285462893	-0.870396682450409	0.222596337680612	2.34005784764668e-05	5.82155097224962e-05
Rab3gap2	1596.95551602272	-0.86959435229663	0.112779704615061	3.36381075994579e-15	1.88650444289002e-14
Ldlrad3	822.982705341934	-0.869160569360381	0.173095270034706	1.34328067541056e-07	4.1539069183147e-07
Zfp771	659.037554086765	-0.869064567886778	0.189201059896768	1.13242289549794e-06	3.22297597877102e-06
Uchl5	2904.86526172598	-0.868960215314199	0.0842573152263995	1.66967887979853e-25	1.5173150361235e-24
Gnpat	3297.45131688608	-0.868705552283433	0.0810289945554567	2.21050795740267e-27	2.13386007612108e-26
Usb1	1136.89212949366	-0.868556296391923	0.140311032830953	1.60065867501168e-10	6.47588844912394e-10
Tm9sf3	9368.75589710448	-0.867793580386568	0.0654675415422204	1.15273276365729e-40	1.64783557335293e-39
Mydgf	2165.42639389443	-0.867493093259024	0.0986448159920288	3.92049508019356e-19	2.69146794401844e-18
Fbxo30	293.391168690008	-0.866262730854084	0.256674251658405	0.000186185163247009	0.000409867644212179
Matk	999.538181959884	-0.86566484546471	0.145134264333201	6.5851658261905e-10	2.50529638340309e-09
Psmd6	3190.29747124867	-0.865425396016967	0.0806449665020206	1.99886140486527e-27	1.93140222801843e-26
Zfp11	90.2215830275725	-0.865055384811347	0.474957753622145	0.0154074311900365	0.025256358414637
1600014C10Rik	1623.76327624693	-0.864644956622469	0.133810427960125	2.80356527187242e-11	1.20487551428274e-10
Nus1	823.905422754958	-0.864542267632419	0.154350445475206	5.71358702560024e-09	1.99935868208331e-08
Tra2b	2577.82061080548	-0.864447752921943	0.0924280037320123	2.3536865508396e-21	1.80520951745521e-20
Dcun1d1	1009.61416714391	-0.863986436219594	0.14597439028206	8.75638584294926e-10	3.29402226671305e-09
Emc2	901.910648865316	-0.863143701827414	0.146880536134735	1.13387261436128e-09	4.21355759864785e-09
Gpr89	721.729379770409	-0.862870610166204	0.161209339648356	2.33342289741302e-08	7.78683309938027e-08
Foxn2	813.378059887164	-0.862425800068644	0.170227824413969	1.08762510537176e-07	3.39773273773609e-07
Zmpste24	2310.50020616397	-0.862395765388563	0.0988951253832785	7.67826923468887e-19	5.18991263227327e-18
Prmt7	2793.33170930518	-0.861617817295452	0.0862033708546206	4.45872462567519e-24	3.81451840216932e-23
Tctex1d2	293.445040215906	-0.861365997540573	0.255742047307833	0.000194002454427583	0.000425774550461929
Ppat	3346.80732157917	-0.861111085827786	0.0826833558036796	5.94603613496414e-26	5.48253908217462e-25
Psen1	3049.70899267346	-0.860793471401766	0.0830208271266295	9.65773679988055e-26	8.8562940372335e-25
Ubash3a	1078.11392632668	-0.860021498628237	0.140497108980315	2.54638261746927e-10	1.00953753024608e-09
Nfe2l2	1884.2011753292	-0.859829658889609	0.110360025109302	1.84642313413526e-15	1.05728706510313e-14
Slc22a15	107.403208119482	-0.859221676610116	0.421221869953222	0.00969790904104013	0.0165010176119538
Tdrd7	448.207085800082	-0.859127869570897	0.216247518825641	1.87669461230062e-05	4.71654072388171e-05
Srsf2	13494.5792418941	-0.857112441356658	0.045613941949965	2.57854806299547e-79	7.11961845996393e-78
Rmi1	204.343056625231	-0.85676767021021	0.294931873622822	0.000932711600671741	0.00186431327083891
Cyb5r4	1850.35301096878	-0.856534800568976	0.113131249890024	1.03901628814683e-14	5.64220790197162e-14
N4bp1	564.966906350194	-0.856372744315139	0.207619223924061	9.94887331935813e-06	2.57155027731447e-05
Gdap2	730.786085196529	-0.855988736605968	0.162842387653279	4.03739868398404e-08	1.31594126575651e-07
Zfp933	75.4176622229722	-0.855952293250134	0.465838476491697	0.0152987946817301	0.0251068641593349
Clcc1	1351.41853349825	-0.855940991829311	0.131894224511994	2.40316665211562e-11	1.03775563255408e-10
Itm2b	25655.4062738487	-0.85573048741733	0.0366215639417801	2.6731106080778e-121	1.19201808443399e-119
Sec22b	2268.36217265313	-0.855704504684986	0.0953267339902483	7.9229520489652e-20	5.5876494576257e-19
Cers2	4636.3098662161	-0.854642370309782	0.0698533012468691	5.81001853363691e-35	7.14065448560887e-34
Aldh6a1	388.510849450431	-0.852760742345555	0.245604876353227	0.000136907113804283	0.000307499418970261
Vma21	643.071119263439	-0.852626429710005	0.171358943192057	1.80057013365942e-07	5.50216670922366e-07
Fam160a2	547.2656992273	-0.852590915929729	0.185051588259321	1.12130655233989e-06	3.1931414056178e-06
Thap11	1509.31709660161	-0.850895351411604	0.116410854795763	7.6722402077122e-14	3.95098808448255e-13
Uqcrc1	11836.2823635692	-0.850329762547436	0.046396002992888	1.45724842523745e-75	3.79487070530828e-74
Ccnc	750.435387834277	-0.850094306141184	0.162148508830288	4.44095472647051e-08	1.44048734256098e-07
Sh3bgrl	3489.16982902443	-0.849633703977985	0.078552695116896	8.40698585839339e-28	8.24179022187632e-27
Bid	3237.28483578239	-0.848743581194775	0.0795948688735171	4.41168776864458e-27	4.21032095950759e-26
Lgalsl	136.2321511769	-0.848579003070492	0.377268187857101	0.00606514453349451	0.010676773206735
Nop9	3924.44633834315	-0.848441035362863	0.0751883453111457	4.59463096367725e-30	4.86393811469951e-29
Nagk	382.972377043208	-0.848350824844866	0.219809003452777	3.10357009764114e-05	7.60461450134388e-05
Fdx1	505.97361764817	-0.847631145423837	0.212814472516888	1.87128737512013e-05	4.7041242620256e-05
Sec11a	1906.74555162808	-0.846850550633041	0.105546662847022	2.99298061043252e-16	1.77849402075112e-15
Slc18a2	276.991928741948	-0.845313348742085	0.275908005769922	0.000582029924682137	0.00119928390532541
Itga5	708.839990717049	-0.844560653468846	0.177545148565341	5.57261905177199e-07	1.63163436385119e-06
Pigw	102.122466645347	-0.844508557535288	0.407739283169227	0.00943582786144363	0.0160876794430095
Otud6b	1015.56180407949	-0.84239200196145	0.139556580882434	4.59433626588988e-10	1.78564291892164e-09
Vps35	5456.78419273952	-0.841040773701401	0.0905467672411282	4.67274610651758e-21	3.51957662641885e-20
Pomt1	950.210716993615	-0.840771171691811	0.14188804489751	9.09910819157748e-10	3.40895213214564e-09
Decr1	648.919270750215	-0.840125139108428	0.170931343964972	2.562737583455e-07	7.72115676115382e-07
Pdp1	433.916458588309	-0.839724210926876	0.220442308523264	3.91221550295561e-05	9.4572578169313e-05
1700066M21Rik	213.871752419847	-0.8393867601915	0.289806437676358	0.0010145724530911	0.00201713576292209
Pus10	1064.35572565239	-0.838497951814813	0.141016791376468	8.09459828237357e-10	3.05190278674751e-09
Numb	422.202968065723	-0.83786089241218	0.210272019298067	1.92020387058371e-05	4.81867893619089e-05
Zfp932	120.343752447357	-0.837781231877918	0.385088982067782	0.00752095448673834	0.013012219625296
Xpo5	2164.697061403	-0.837228102460873	0.102954006035004	1.27035496815328e-16	7.67544206777504e-16
Man2b1	6640.78051625082	-0.834482079434268	0.0645831249772074	1.05311515890631e-38	1.42843803115178e-37
Suv39h2	341.32313025869	-0.83443731703928	0.23896028959821	0.000135264169157973	0.00030394477074115
Rnaset2a	164.238394218761	-0.834043462238037	0.327472913097794	0.00289602356598307	0.00536115457347123
Mrps18b	305.368644683499	-0.833955378396679	0.257799111139988	0.000339580916998351	0.000722308248524564
Ppid	1908.80773977966	-0.833721844976559	0.103554562356319	2.49925646220662e-16	1.4921508664762e-15
Alox5ap	1383.06494216508	-0.833274798689422	0.128841202363131	3.00592927857869e-11	1.28799979887398e-10
Zfp128	145.944963066626	-0.833006528321848	0.384262645410568	0.00777796521846059	0.0134200194267498
Napsa	7628.44090512102	-0.83299813163183	0.0558109448939493	6.9824754411698e-51	1.22808704181692e-49
Mtrf1	222.146628657305	-0.832889896323289	0.290503880607699	0.00113517859698792	0.00224482964800363
Hpcal1	606.611628854636	-0.832044477270578	0.1772824457775	7.93577347557552e-07	2.29488450751363e-06
Trmt61b	193.563176722244	-0.832039267728196	0.318432745373179	0.00242070690944111	0.00455657157888449
Snap47	377.968260975069	-0.83151850591585	0.235861835525163	0.000120593133189166	0.000273109572197847
Cgrrf1	294.226157774742	-0.831253255750119	0.249450887702878	0.000243689682228957	0.000527131276562229
Usp33	514.292972714424	-0.830210313210573	0.220120497424573	4.69271617568112e-05	0.000112308700115209
Nadsyn1	255.443534346022	-0.830008543593151	0.280057422323237	0.000845990119487583	0.00170279377355619
Fam45a	478.245662701101	-0.829531912811965	0.196535964510761	7.16409817433191e-06	1.88167269744376e-05
Gmppa	1184.40011721615	-0.829387854463584	0.135910938043087	3.18013131060916e-10	1.249487849837e-09
H2afy2	97.3267092972871	-0.829316956113968	0.467810477988018	0.0189186799064999	0.030447533710908
Tarsl2	332.68464330752	-0.829241945147118	0.25717417398341	0.000357550100612236	0.000757810707459541
Itfg1	2437.2517615946	-0.82864580787197	0.0979579212784674	8.35200240833489e-18	5.36124078160503e-17
Nomo1	3716.06323075347	-0.828570796727258	0.0752836442225952	1.11817765497069e-28	1.12689944067946e-27
Ept1	585.782344971149	-0.828204307284242	0.17786960931501	9.62190287317518e-07	2.75559923716566e-06
Rnh1	3790.3079687247	-0.827816315226067	0.0813562511541768	8.00595412310586e-25	7.03435097233312e-24
Asnsd1	236.398779145165	-0.827419398133719	0.27366706588644	0.000704068282032565	0.00143171915785395
Dusp3	72.5092946753235	-0.827168535159287	0.500999257798111	0.0242020843727287	0.0381464820626149
Hagh	474.414291411819	-0.826541817398513	0.215988497546952	3.80980704876568e-05	9.23628468546079e-05
Xrcc6bp1	338.314883042178	-0.825615487547258	0.238974711062253	0.000159655451451668	0.000354563164330082
Sntb2	144.448352529392	-0.825246741700082	0.372529665205308	0.00709903498954125	0.0123522228288323
Tor1b	1022.01386751703	-0.824260693003131	0.146701492419695	5.92529724230674e-09	2.06841515787902e-08
Sep15	7972.44456371775	-0.824231898366671	0.0608524545629065	2.70978261599276e-42	4.0458058079963e-41
Lcmt2	845.463963641435	-0.823968149749587	0.169939888091726	3.78306551198541e-07	1.12731325339411e-06
Entpd7	409.453516333947	-0.823293258915849	0.212799952058821	3.24815617201367e-05	7.92804986717215e-05
Nup54	945.316209679701	-0.822745489913512	0.151505696659899	1.73435790440504e-08	5.84968506043977e-08
2210016F16Rik	902.412321149572	-0.821626434593727	0.146304297335081	6.07270053813069e-09	2.11840346221118e-08
Tcp11l1	121.726039416522	-0.821456094259853	0.416274930934122	0.0126466586818595	0.0210075863187375
Myc	9773.24226755081	-0.821325204138321	0.0506458013357706	1.23146734748797e-59	2.5173890320454e-58
Mtx2	1068.55746135699	-0.821183837441719	0.136081141956432	4.98363774024758e-10	1.92580909302972e-09
Stx18	603.141110902579	-0.821025579664884	0.183776612031833	2.41046988071066e-06	6.68300287697444e-06
Fastkd3	553.626732812077	-0.818409312544892	0.212279846400531	3.4869208709423e-05	8.49436512868177e-05
Impa1	2373.51307950346	-0.818054534728021	0.091578163126968	1.33624535102296e-19	9.3453717193681e-19
Far1	3612.82073514785	-0.817151816388428	0.0761807769419063	2.48070959691648e-27	2.38783107141588e-26
Hcfc2	505.050936494467	-0.816555753322048	0.201100842745751	1.49703907365719e-05	3.78693769686676e-05
Mpc1-ps	65.3233344552487	-0.816229425692384	0.492681357486413	0.024708315907289	0.0388653672098734
Capza1	1533.75745115232	-0.815196898458873	0.112825357057994	1.6104673734368e-13	8.11078584216774e-13
Med18	581.43519329513	-0.814338039040216	0.18468789497009	3.224720655222e-06	8.80009064807129e-06
0610009B22Rik	360.701123531677	-0.814070817357534	0.237835749681198	0.000186310229970667	0.000410053395423538
Lmbr1	92.6349551762141	-0.813548714772668	0.464586244216208	0.0207016314951747	0.0330216907578933
Eif3l	5847.15115021175	-0.811973372528591	0.0647430880749494	1.46550633486025e-36	1.89837697207219e-35
Timm21	605.782164730465	-0.81190777081758	0.179686323737761	1.95717457002764e-06	5.47443944400181e-06
Fam210a	781.281606781321	-0.811875235929825	0.155878808110528	6.06964502341104e-08	1.94437007456886e-07
Tmed2	2194.5027890376	-0.81109566142088	0.0950006289955217	4.49708237992937e-18	2.92775169411681e-17
Abcb8	1561.40305451492	-0.810579645300935	0.135137066079083	6.45307615944811e-10	2.45782696655019e-09
Pdss1	377.221716353955	-0.810421412191145	0.220536287337536	7.32155958339195e-05	0.000170762965705679
Palm	3708.09858274533	-0.810007644425724	0.0809128355000546	4.52667508902871e-24	3.86936654344626e-23
Adss	3850.96114383305	-0.809840206328894	0.0824202220871584	2.89163255169337e-23	2.40841924429469e-22
Sacm1l	1444.00104815503	-0.809405757424161	0.11966424465944	4.39116656860187e-12	1.99343138190854e-11
Cpt2	683.733952668359	-0.809331184949085	0.16823416851333	4.79546985398424e-07	1.41601948984627e-06
F2rl3	165.671864898008	-0.809011429593184	0.337615068052797	0.00471419439299697	0.00845668406775071
Mb21d1	572.323477627221	-0.808539704177532	0.184196308438096	3.59658838703122e-06	9.75677463378214e-06
Dhdds	1833.48934315523	-0.808163736151375	0.108817049714817	3.67043627831906e-14	1.92159256170907e-13
Canx	17551.3244557271	-0.807462691973569	0.0423029502092563	1.08012809578069e-81	3.08371981565944e-80
Rcl1	2004.80372186482	-0.807258285417107	0.110275937034146	8.17848396621251e-14	4.20309849115195e-13
Pomt2	558.735560708178	-0.806682032006925	0.19086687688818	7.53060263731357e-06	1.97228205246482e-05
Ipmk	1172.68532468895	-0.806552389188656	0.142728096053349	5.20556980664259e-09	1.82666199552033e-08
Ruvbl2	4575.29626145565	-0.806329823591109	0.0719150349871947	1.19411173629603e-29	1.25096237821117e-28
Gsdmd	1327.7117021823	-0.80587863056108	0.124604984036709	3.28830714550725e-11	1.40231549842754e-10
Mut	1124.23071412539	-0.805755860722669	0.135487300918654	8.96121695076403e-10	3.36479673732488e-09
Wrb	772.394952106257	-0.805572963596107	0.179295333859967	2.25098672832754e-06	6.26323695419242e-06
Ogfod1	270.945766121219	-0.80525321076892	0.259408186367931	0.000580308067030664	0.00119598051115236
Lactb	776.471729002919	-0.80512525628516	0.155996510540557	7.98491761790437e-08	2.52818095360478e-07
Klhl7	623.923834828952	-0.804899845721306	0.201456473198126	2.04561971962636e-05	5.11811209890627e-05
Ifngr2	1435.01505847695	-0.804649351651594	0.129500890097493	1.71263410087889e-10	6.903970587463e-10
Atp6v0b	1963.29418493754	-0.804566604749928	0.110093292440627	9.04012030234689e-14	4.62234055845013e-13
Myo1g	2961.65901120842	-0.803684603126809	0.0907016609930519	2.67881488223863e-19	1.8491161906302e-18
Tm2d3	589.419471393735	-0.803565138926532	0.1829989436918	3.62909070840364e-06	9.83435766584884e-06
Agtpbp1	618.097230255301	-0.802676805719735	0.184206846790294	4.24202546555335e-06	1.141857175263e-05
Rsl24d1	1561.01902517071	-0.802334586274326	0.11207849406907	2.73328047981091e-13	1.34897162955604e-12
Arl15	303.779381412143	-0.802317919312037	0.254892529918635	0.000506559264356321	0.00105194812820585
Odc1	2291.97549101211	-0.80221717942885	0.095554426507128	1.56935623904533e-17	9.94715231264081e-17
Pyurf	261.846836248954	-0.802150162662343	0.275581620206567	0.00109408111627064	0.00216751513461284
Itm2c	4570.62985728608	-0.801910012625397	0.0725407600875261	7.10083323365177e-29	7.19941623025578e-28
Plekha3	779.083223645343	-0.801573087020701	0.184821474355479	4.6706511332413e-06	1.25022103906523e-05
Pex10	260.252661725686	-0.801494364435135	0.291611943242801	0.00179930043590139	0.00346056293759814
Plpp2	331.824544501627	-0.801232950007636	0.239319888901476	0.000254152095768831	0.000548115733181741
Ado	791.65455608158	-0.800886333094574	0.166600969569454	5.01485245349049e-07	1.47647335747231e-06
Tyw5	145.683375691007	-0.800677853880723	0.364715973864555	0.00804518069666777	0.0138431502579849
Cggbp1	4902.46913243346	-0.800277343163779	0.0666699114368073	1.16828898943557e-33	1.38192681168213e-32
Sec16b	64.7643233223139	-0.80008732682314	0.512391454126946	0.0309009055583908	0.0475521951775022
Zfp770	77.8866009316596	-0.800031305618307	0.515331844499368	0.0314134229897808	0.0482157290421887
Sar1b	1352.16782892308	-0.79950894424728	0.1227625550737	2.48739342399722e-11	1.07265515306136e-10
Cnih4	772.784637043418	-0.79927065186074	0.17471668596543	1.56304124362796e-06	4.39886334914343e-06
Fancb	240.16447201312	-0.798889394658194	0.271293357852828	0.000993286060773167	0.00197559441888139
Prps1l3	1395.78673571854	-0.798262213173634	0.126688804320672	9.98386538060076e-11	4.09679948313088e-10
Med8	994.271117285582	-0.798012917746174	0.150544054001254	3.84519277522247e-08	1.25695273398287e-07
3110082I17Rik	1161.12748289244	-0.797155471570488	0.128989411754409	2.1684833491464e-10	8.65503968027619e-10
Bola2	753.023166625023	-0.795711584832906	0.158895085410265	1.84122486581543e-07	5.61958334272801e-07
Chn2	296.218403189422	-0.795111504242095	0.247516741284443	0.000416138095397587	0.000874263023851758
Xrcc2	458.871270414921	-0.795100273412617	0.21098691716751	5.32518055639232e-05	0.000126693035050335
Zdhhc6	1928.51869305806	-0.795004934070918	0.111983169040381	4.30375009282516e-13	2.10345263993656e-12
Cct4	6698.93228441742	-0.794641647117164	0.0599124352363665	1.32137383227943e-40	1.87825183098902e-39
